movieId,budget,revenue,runtime,vote_average,vote_count,release_date,popularity,adult,homepage,original_language,production_companies
2365,,12550000.0,97.0,6.897,325.0,1962-08-11,1.8775,False,unknown,ja,TOHO|Tokyo Laboratory
2366,672000.0,10001781.0,104.0,7.6,1558.0,1933-03-15,2.7359,False,unknown,en,RKO Radio Pictures
2367,23000000.0,90614445.0,134.0,6.3,887.0,1976-09-08,2.3359,False,unknown,en,The De Laurentiis Company
2368,10000000.0,4711220.0,105.0,5.128,239.0,1986-12-16,3.024,False,unknown,en,DEG
2369,4500000.0,27399597.0,104.0,6.1,478.0,1985-03-29,3.0203,False,unknown,en,Orion Pictures
2370,,24467000.0,114.0,6.626,254.0,1985-06-22,1.408,False,unknown,en,Christel Films|Embassy Pictures
2371,8000000.0,59612888.0,98.0,6.733,724.0,1985-05-31,2.2942,False,unknown,en,Universal Pictures|Vincent Pictures
2372,8000000.0,35150960.0,95.0,6.0,316.0,1989-03-17,1.8834,False,unknown,en,Universal Pictures|Vincent Pictures|Cornelius Productions
2373,17900000.0,6948633.0,89.0,5.389,895.0,1985-04-09,5.4601,False,unknown,en,The De Laurentiis Company
2374,13000000.0,36611610.0,111.0,6.0,208.0,1986-03-14,3.8737,False,unknown,en,Paramount Pictures
2375,10000000.0,54999651.0,91.0,6.51,1198.0,1986-03-26,2.6087,False,unknown,en,Amblin Entertainment|Universal Pictures
2376,30000000.0,152427960.0,131.0,6.246,2101.0,1985-05-24,4.3783,False,https://mgm.com/movies/a-view-to-a-kill,en,EON Productions|United Artists|Metro-Goldwyn-Mayer
2377,25000000.0,11603545.0,102.0,6.247,673.0,1985-06-21,4.7346,False,unknown,en,Golan-Globus Productions|Easedram|London-Cannon Films|The Cannon Group
2378,4500000.0,81198894.0,97.0,6.69,2864.0,1984-03-22,4.5092,False,https://www.warnerbros.com/movies/police-academy/,en,The Ladd Company
2379,7600000.0,55600000.0,87.0,6.081,1657.0,1985-03-28,2.4104,False,https://www.warnerbros.com/movies/police-academy-2-their-first-assignment/,en,The Ladd Company
2380,12000000.0,107600000.0,84.0,5.803,1308.0,1986-03-20,2.1191,False,https://www.warnerbros.com/movies/police-academy-3-back-training/,en,Police Academy Productions|Warner Bros. Pictures
2381,17000000.0,76800000.0,88.0,5.513,1224.0,1987-04-02,2.3794,False,https://www.warnerbros.com/movies/police-academy-4-citizens-patrol/,en,Warner Bros. Pictures
2382,14000000.0,19510371.0,90.0,5.217,964.0,1988-03-17,1.9613,False,https://www.warnerbros.com/movies/police-academy-5-assignment-miami-beach/,en,Warner Bros. Pictures
2383,15000000.0,33200000.0,84.0,5.139,905.0,1989-03-09,1.9715,False,https://www.warnerbros.com/movies/police-academy-6-city-under-siege/,en,Warner Bros. Pictures
2384,90000000.0,69100000.0,96.0,5.653,1293.0,1998-11-25,3.7425,False,unknown,en,Kennedy Miller Productions|Universal Pictures
2385,15000000.0,10443316.0,93.0,5.1,105.0,1998-11-25,3.2457,False,unknown,en,Baltimore Pictures|Kasdan Pictures|Warner Bros. Pictures
2386,3500000.0,9247881.0,90.0,4.135,52.0,1998-11-25,2.3688,False,unknown,en,Artisan Entertainment|The Kushner-Locke Company|Motion Picture Corporation of America
2387,30000000.0,9898412.0,100.0,6.257,659.0,1998-09-11,4.0242,False,unknown,en,VBT Productions|Initial Entertainment Group|Interscope Communications|Ballpark Productions Partnership|PolyGram Filmed Entertainment
2388,,384793.0,94.0,6.553,142.0,1997-05-09,4.7432,False,unknown,tr,Strand Releasing
2389,25000000.0,37100000.0,104.0,5.14,1013.0,1998-12-04,1.8518,False,unknown,en,Universal Pictures|Imagine Entertainment
2390,,,97.0,6.456,193.0,1998-11-05,4.8045,False,unknown,en,Miramax|Scala Films
2391,17000000.0,16316273.0,121.0,7.198,1007.0,1998-12-11,1.7431,False,unknown,en,Paramount Pictures|Mutual Film Company|Savoy Pictures|BBC|Marubeni|Tele München|TOHO-TOWA|UGC PH|Newmarket Capital Group
2392,27000000.0,34562925.0,101.0,6.02,1188.0,1998-11-15,9.0453,False,unknown,en,The Canton Company|Azoff Films|Warner Bros. Pictures
2393,70000000.0,112587658.0,102.0,6.4,1295.0,1998-12-11,1.9016,False,https://www.paramountmovies.com/movies/star-trek-ix-insurrection,en,Paramount Pictures|Digital Image Associates
2394,70000000.0,218613188.0,99.0,7.298,4173.0,1998-12-16,6.4152,False,unknown,en,DreamWorks Pictures|DreamWorks Animation
2395,9000000.0,17096053.0,93.0,7.39,2620.0,1998-12-11,4.9593,False,unknown,en,Touchstone Pictures|American Empirical Pictures
2396,25000000.0,289300000.0,124.0,6.843,3114.0,1998-12-11,3.4191,False,unknown,en,Miramax|Universal Pictures|Bedford Falls Productions
2397,,,99.0,5.8,12.0,1984-12-14,2.7094,False,unknown,en,David Foster Productions|Jalem Productions|Operation Cork|The Turman-Foster Company|Universal Pictures
2398,630000.0,2700000.0,96.0,7.366,792.0,1947-06-04,2.7868,False,unknown,en,20th Century Fox
2399,50000000.0,23717291.0,108.0,6.3,273.0,1985-10-29,4.4202,False,unknown,en,Calash Corporation|Santa Claus Ltd.
2400,,,99.0,6.0,101.0,1989-11-17,5.488,False,unknown,en,Raffaella Productions|Cineplex-Odeon Films|Nelson Entertainment
2401,6900000.0,41400000.0,115.0,7.171,1146.0,1985-06-28,3.0184,False,unknown,en,Warner Bros. Pictures|Malpaso Productions
2402,44000000.0,300400432.0,96.0,6.651,4149.0,1985-05-21,5.9663,False,https://www.lionsgate.com/movies/rambo-first-blood-part-ii,en,Carolco Pictures|Estudios Churubusco Azteca|Anabasis
2403,15000000.0,125212904.0,93.0,7.495,6637.0,1982-10-22,6.788,False,https://www.lionsgate.com/movies/rambo-first-blood,en,Carolco Pictures|Anabasis|Elcajo Productions
2404,63000000.0,189015611.0,102.0,6.195,3347.0,1988-05-24,5.926,False,https://www.lionsgate.com/movies/rambo-iii,en,TriStar Pictures|Carolco Pictures
2405,25000000.0,96800000.0,106.0,6.21,1217.0,1985-08-01,7.1759,False,unknown,en,SLM Production Group|Stone Group Pictures|20th Century Fox
2406,10000000.0,86572238.0,106.0,6.754,1955.0,1984-03-30,6.5767,False,unknown,en,SLM Production Group|Nina Saxon Film Design|El Corazon Producciones S.A.|20th Century Fox
2407,17500000.0,85300000.0,117.0,6.627,1352.0,1985-06-21,4.7242,False,unknown,en,SLM Production Group|The Zanuck/Brown Company|20th Century Fox
2408,17500000.0,25000000.0,116.0,6.5,1005.0,1988-09-13,3.9913,False,unknown,en,The Zanuck/Brown Company|20th Century Fox
2409,7000000.0,85187855.0,120.0,7.283,4622.0,1979-06-15,4.0892,False,https://www.mgm.com/movies/rocky-ii,en,United Artists|Chartoff-Winkler Productions
2410,17000000.0,269952898.0,100.0,6.894,4344.0,1982-05-28,6.7286,False,https://www.mgm.com/movies/rocky-iii,en,United Artists|Chartoff-Winkler Productions|Metro-Goldwyn-Mayer
2411,31000000.0,300473716.0,91.0,7.077,4648.0,1985-11-21,5.3727,False,https://www.mgm.com/movies/rocky-iv,en,United Artists|Chartoff Productions|Winkler Films
2412,42000000.0,119946358.0,104.0,5.8,3353.0,1990-11-16,2.649,False,https://www.mgm.com/movies/rocky-v,en,United Artists|Metro-Goldwyn-Mayer|Chartoff Productions|Winkler Films
2413,15000000.0,14643997.0,94.0,7.2,1861.0,1985-12-13,4.0911,False,unknown,en,Debra Hill Productions|Paramount Pictures|PolyGram Filmed Entertainment|The Guber-Peters Company
2414,18000000.0,63700000.0,109.0,6.735,675.0,1985-12-04,3.2162,False,unknown,en,Amblin Entertainment|Paramount Pictures
2415,,,88.0,4.8,20.0,1986-04-04,4.2714,False,unknown,en,Rastar Productions|Delphi IV Productions|Columbia Pictures
2416,11000000.0,91258000.0,96.0,6.3,471.0,1986-06-13,2.1586,False,unknown,en,Orion Pictures|Paper Clip Productions
2417,15000000.0,52600000.0,108.0,6.0,204.0,1986-07-25,6.8506,False,unknown,en,Paramount Pictures
2418,12000000.0,32324557.0,118.0,5.815,130.0,1986-07-29,2.5561,False,unknown,en,TriStar Pictures
2419,,13418091.0,89.0,6.116,95.0,1986-08-22,8.155,False,unknown,en,Atlantic Entertainment Group
2420,8000000.0,130442786.0,126.0,7.2,4523.0,1984-06-22,5.7581,False,https://www.sonypictures.com/movies/thekaratekid0,en,Columbia Pictures|Delphi II Productions|Jerry Weintraub Productions
2421,13000000.0,115103979.0,113.0,6.331,2384.0,1986-06-18,4.2443,False,unknown,en,Columbia Pictures|Delphi II Productions
2422,12500000.0,38956288.0,112.0,5.921,1754.0,1989-06-16,3.1897,False,unknown,en,Columbia Pictures|Weintraub International Group
2423,27000000.0,74542088.0,97.0,7.235,2551.0,1989-11-30,6.8743,False,unknown,en,Hughes Entertainment|Warner Bros. Pictures
2424,65000000.0,250800000.0,119.0,6.697,3487.0,1998-12-18,7.4005,False,http://youvegotmail.warnerbros.com,en,Warner Bros. Pictures|The Donners' Company
2425,,1214198.0,124.0,6.7,120.0,1998-05-01,3.0321,False,unknown,en,Merlin Films|J & M|Fís Éireann/Screen Ireland
2426,,,101.0,6.2,43.0,1999-01-22,2.5209,False,unknown,en,BBC Film|Distant Horizon
2427,52000000.0,98126565.0,171.0,7.448,3167.0,1998-12-23,7.2167,False,unknown,en,Fox 2000 Pictures|Phoenix Pictures|George Stevens Jr. Productions|Geisler-Roberdeau Productions
2428,15000000.0,40283321.0,104.0,6.6,2126.0,1998-12-25,4.0424,False,https://www.miramax.com/movie/the-faculty,en,Los Hooligans Productions
2429,90000000.0,,114.0,6.314,850.0,1998-12-25,4.9976,False,https://movies.disney.com/mighty-joe-young,en,Walt Disney Pictures|RKO Pictures|The Jacobson Company
2430,1800000.0,1950000.0,94.0,6.372,121.0,1949-07-27,5.3359,False,unknown,en,Argosy Pictures|RKO Radio Pictures
2431,50000000.0,202292902.0,115.0,7.311,3345.0,1998-12-25,3.9615,False,unknown,en,Universal Pictures|Bungalow 78 Productions|Blue Wolf|Farrell/Minoff
2432,50000000.0,159710793.0,125.0,7.153,1504.0,1998-12-25,7.7562,False,unknown,en,1492 Pictures|Columbia Pictures|Wendy Finerman Productions
2433,70000000.0,56709981.0,115.0,6.464,469.0,1998-12-25,3.8297,False,unknown,en,Touchstone Pictures|Paramount Pictures|Wildwood Enterprises|Scott Rudin Productions
2434,,5672903.0,112.0,6.241,27.0,1998-12-25,2.0542,False,unknown,en,Amen Ra Films|Chris/Rose Productions|Showtime Networks
2435,4000000.0,1808004.0,122.0,5.476,103.0,1998-12-25,5.8,False,unknown,en,Fine Line Features|FilmColony|Storm Entertainment
2436,12000000.0,21001563.0,117.0,6.4,151.0,1999-03-25,7.8891,False,unknown,en,Cattleya|Cineritmo|Film and General Productions|Medusa Produzione
2437,10000000.0,2158775.0,118.0,6.575,281.0,1997-09-01,5.4584,False,unknown,en,Dove International|Pandora Film|BBC Film|Capitol Films|samuelson productions|Neue Deutsche Filmgesellschaft|Pony Canyon
2438,,7394.0,100.0,4.818,11.0,1998-12-18,5.0978,False,unknown,en,TriStar Pictures|Nu Image|Millennium Media|Sandstorm Films
2439,6000000.0,6330054.0,114.0,6.316,295.0,1997-12-30,2.5255,False,unknown,en,Kingsgate Films|Largo Entertainment|Lionsgate|JVC Entertainment Networks
2440,,,101.0,6.2,145.0,1998-12-30,4.4166,False,unknown,en,Chinese Bookie Pictures
2441,,166000.0,114.0,6.099,86.0,1998-12-30,3.417,False,unknown,en,PolyGram Filmed Entertainment|Working Title Films|Cappa/De Fina Productions|Gramercy Pictures
2442,,,121.0,6.5,108.0,1998-12-30,2.9075,False,unknown,en,Oxford Films|Film4 Productions
2443,20000000.0,3970078.0,121.0,6.6,239.0,1998-12-30,1.7037,False,https://www.miramax.com/movie/playing-by-heart/,en,Morpheus|Hyperion Pictures|Intermedia Films|Miramax
2444,,,96.0,6.203,37.0,1998-04-03,1.4694,False,unknown,en,Scala Films
2445,,,128.0,6.0,249.0,1999-01-15,2.3865,False,unknown,en,Metro-Goldwyn-Mayer
2446,30000000.0,12017369.0,100.0,5.455,191.0,1999-01-15,3.0372,False,unknown,en,DreamWorks Pictures|Amblin Entertainment|Company of Wolves
2447,,,106.0,6.138,443.0,1999-01-15,6.9685,False,unknown,en,MTV Films|Paramount Pictures|Tollin/Robbins Productions
2448,75000000.0,30700000.0,100.0,5.394,648.0,1999-01-14,3.8524,False,unknown,en,Universal Pictures|Mutual Film Company|Dark Horse Entertainment|Valhalla Motion Pictures|UGC PH|BBC Film|Marubeni|TOHO-TOWA|Tele München
2449,1000000.0,1576615.0,96.0,3.4,110.0,1987-08-22,0.9287,False,unknown,en,Topps Chewing Gum|Atlantic Entertainment Group
2450,37000000.0,38000000.0,110.0,5.427,1074.0,1986-08-01,3.8891,False,unknown,en,Lucasfilm Ltd.|Universal Pictures
2451,2500000.0,13539458.0,86.0,6.1,405.0,1987-04-21,3.7905,False,unknown,en,New Century Entertainment Corporation|The Vista Organization|Alliance Entertainment
2452,6500000.0,2032973.0,93.0,5.426,102.0,1990-05-24,1.8442,False,unknown,en,Epic Productions|Vision PDG|Alliance Entertainment|New Century Vista Film Company
2453,,7177431.0,114.0,6.28,141.0,1986-08-15,5.4831,False,unknown,en,Lorimar Motion Pictures
2454,700000.0,3000000.0,94.0,7.012,581.0,1958-07-16,3.6858,False,unknown,en,20th Century Fox|Regal Films
2455,15000000.0,60629159.0,96.0,7.4,4753.0,1986-08-15,5.1779,False,unknown,en,SLM Production Group|Brooksfilms
2456,16500000.0,38900000.0,105.0,5.7,699.0,1989-02-10,2.5325,False,unknown,en,Brooksfilms|20th Century Fox
2457,,38500726.0,107.0,6.05,228.0,1986-06-27,5.0761,False,unknown,en,The Turman-Foster Company|David Foster Productions|Metro-Goldwyn-Mayer
2458,12000000.0,15945534.0,88.0,5.7,195.0,1986-08-15,3.418,False,unknown,en,Columbia Pictures|Delphi V|Frostbacks
2459,140000.0,30922680.0,83.0,7.283,3637.0,1974-10-11,4.2546,False,unknown,en,Vortex|Henkel Productions|Hooper Productions|Bryanston Pictures
2460,4500000.0,8027706.0,100.0,5.7,970.0,1986-08-22,2.911,False,unknown,en,The Cannon Group|Golan-Globus Productions
2461,2000000.0,5765562.0,81.0,5.3,611.0,1990-01-12,3.7745,False,unknown,en,Nicolas Entertainment
2462,600000.0,185898.0,87.0,4.6,723.0,1995-09-22,2.5,False,unknown,en,Ultra Muchos Productions|River City Films
2463,11000000.0,71600000.0,93.0,6.6,426.0,1986-06-26,1.1875,False,unknown,en,Touchstone Pictures|Silver Screen Partners II
2464,,6797218.0,97.0,6.079,191.0,1986-10-24,2.1591,False,unknown,en,DEG
2465,,8988731.0,91.0,6.1,258.0,1986-10-10,12.5607,False,unknown,en,Pan Arts|Layton|Warner Bros. Pictures
2466,,1142243.0,99.0,5.3,7.0,1986-06-13,3.5815,False,unknown,en,Cote Blanche Productions
2467,18000000.0,77200000.0,130.0,7.49,3196.0,1986-09-24,3.4346,False,unknown,en,Cristaldifilm|Les Films Ariane|ZDF|RAI|Constantin Film
2468,18000000.0,29844101.0,105.0,6.089,378.0,1986-10-09,0.7966,False,unknown,en,Lawrence Gordon Productions|Silver Pictures|20th Century Fox
2469,18000000.0,41382841.0,103.0,6.111,624.0,1986-10-10,4.1995,False,unknown,en,American Zoetrope|TriStar Pictures|Rastar Productions|Delphi V
2470,5000000.0,328203506.0,98.0,6.422,2013.0,1986-09-26,10.7683,False,unknown,en,Rimfire Films
2471,14000000.0,239606210.0,112.0,5.864,1166.0,1988-05-19,5.993,False,unknown,en,Rimfire Films
2472,10000000.0,21458229.0,104.0,6.0,144.0,1986-10-03,3.0255,False,unknown,en,Touchstone Pictures|Silver Screen Partners II|Bryna Productions
2473,4500000.0,35000000.0,104.0,5.3,157.0,1986-10-24,7.6815,False,unknown,en,The Steve Tisch Company
2474,13800000.0,52293982.0,119.0,6.849,1444.0,1986-10-17,2.0286,False,unknown,en,Touchstone Pictures|Silver Screen Partners II
2475,,5186646.0,110.0,5.949,136.0,1986-11-07,3.1542,False,unknown,en,The Cannon Group|Golan-Globus Productions
2476,15000000.0,42700000.0,130.0,6.883,1072.0,1986-12-05,13.136,False,unknown,en,Jay Weston Productions|Malpaso Productions
2477,8000000.0,11949484.0,104.0,5.251,187.0,1986-11-21,5.1657,False,unknown,en,Golan-Globus Productions|The Cannon Group
2478,25000000.0,39200000.0,103.0,6.319,1080.0,1986-12-12,2.7833,False,unknown,en,L.A. Films
2479,30000000.0,4197729.0,108.0,5.736,125.0,1999-01-22,3.9126,False,unknown,en,Mandalay Entertainment|Eagle Point Productions
2480,,,97.0,5.4,31.0,1997-09-24,3.6717,False,unknown,fr,Les Films Alain Sarde|Ciné-@|Maestranza Films
2481,,,105.0,7.23,204.0,1998-05-15,2.203,False,unknown,en,Parallax Pictures|Road Movies|Channel Four Films|WDR/Arte|La Sept Cinéma|ARD Degeto|BiM Distribuzione|Diaphana Films|Tornasol Media
2482,,524864.0,92.0,6.8,114.0,1998-10-30,4.646,False,unknown,en,The Greenlight Fund|Marmot Tandy Productions|Columbia Pictures
2483,,4367497.0,103.0,7.247,575.0,1995-10-20,1.3814,False,unknown,es,Canal+ España|Iberoamericana Films Produccion|Sogetel
2484,,,85.0,3.0,5.0,1997-01-01,0.2125,False,unknown,en,Samuel Goldwyn Films
2485,10000000.0,103166989.0,95.0,6.318,2189.0,1999-01-29,5.8531,False,unknown,en,Tapestry Films|FilmColony|Miramax
2486,,,93.0,3.0,2.0,1999-01-29,4.1351,False,unknown,en,Redeemable Features|Dirt Road Productions|King City|Exile Films
2487,7300.0,13674.0,87.0,4.8,17.0,1998-10-16,0.7741,False,unknown,en,unknown
2488,150000.0,83957.0,101.0,7.442,865.0,1960-05-16,5.2891,False,unknown,en,Michael Powell (Theatre)
2489,,,91.0,2.0,4.0,1998-09-10,1.8143,False,unknown,en,unknown
2490,90000000.0,161626121.0,100.0,6.8,1920.0,1999-02-05,3.152,False,unknown,en,Icon Productions
2491,6000000.0,4398989.0,95.0,5.4,247.0,1999-02-05,0.8254,False,unknown,en,Taurus Film|Polar Entertainment Corporation|Regency Enterprises
2492,,,87.0,5.0,8.0,1998-01-01,0.3805,False,unknown,en,Phoenician Films|Fox Searchlight Pictures|20th Century Fox
2493,,244523.0,126.0,6.627,63.0,1997-12-25,0.5115,False,unknown,de,Beta Film|Senator Film|Perathon Film-und Fernsehproduktions|Dor Film|Iduna Film Produktiongesellschaft|Bavaria Film|Televersal
2494,,421432.0,87.0,7.447,94.0,1998-10-23,1.2199,False,unknown,en,Ken Lipper/June Beallor Production|Shoah Foundation|Survivors of the Shoah Visual History Foundation
2495,,,72.0,7.63,1051.0,1973-12-01,2.2893,False,unknown,fr,Argos films|Les Films Armorial|ORTF|Krátký film Praha – Studio Jiřího Trnky|INA
2496,35000000.0,40263020.0,112.0,6.762,1161.0,1999-02-12,5.9028,False,unknown,en,Midnight Sun Pictures|New Line Cinema|Forge
2497,80000000.0,118880016.0,131.0,6.267,801.0,1999-02-22,2.5893,False,unknown,en,Warner Bros. Pictures|Bel Air Entertainment|Tig Productions|Di Novi Pictures
2498,65000000.0,36850101.0,94.0,5.622,333.0,1999-02-11,4.0866,False,unknown,en,Walt Disney Pictures
2499,,55970.0,85.0,5.6,8.0,1998-05-14,2.1289,False,unknown,en,Miramax|Oh Brother Productions
2500,3000000.0,3100000.0,87.0,6.4,563.0,1999-01-30,4.2383,False,unknown,en,Crossroads Films|TriStar Pictures|Kramer-Tornell Productions|Film Kitchen
2501,25000000.0,34698685.0,108.0,7.664,1346.0,1999-02-19,2.8047,False,unknown,en,Universal Pictures
2502,10000000.0,12800000.0,90.0,7.372,3219.0,1999-02-19,5.6691,False,unknown,en,20th Century Fox
2503,,,82.0,6.231,52.0,1998-05-27,0.8505,False,unknown,fa,MK2 Films|Makhmalbaf Film House Productions|Hubert Bals Fund
2504,6000000.0,6852450.0,101.0,5.803,175.0,1999-02-26,2.3317,False,unknown,en,Paramount Pictures|MTV Films|Lakeshore Entertainment|Dogstar Films
2505,40000000.0,96618699.0,123.0,6.464,2154.0,1999-02-26,3.7325,False,unknown,en,Global Medien KG|Hofflund/Polone|Columbia Pictures
2506,35000000.0,,130.0,6.3,171.0,1999-02-26,1.0191,False,unknown,en,Touchstone Pictures
2507,12000000.0,,110.0,5.1,112.0,1999-02-18,1.9174,False,unknown,en,Hollywood Pictures|Flying Heart Films|Summit Entertainment
2508,,,86.0,6.2,25.0,1999-02-26,2.5099,False,unknown,en,unknown
2509,10000000.0,,92.0,5.4,52.0,1997-01-17,4.1698,False,unknown,en,Underdog Productions|Warner Bros. Pictures|Samuel Goldwyn Films
2510,12000000.0,,115.0,5.362,29.0,1998-02-01,2.0824,False,unknown,en,CineSon Entertainment|Canal+|United Artists|Metro-Goldwyn-Mayer
2511,1700000.0,959000.0,112.0,7.4,724.0,1973-03-08,3.0376,False,unknown,en,United Artists|Lion's Gate Films
2512,,,130.0,7.5,188.0,1983-04-29,2.051,False,unknown,ja,Toei Company
2513,11500000.0,57500000.0,102.0,6.634,2299.0,1989-04-21,4.6459,False,unknown,en,Paramount Pictures
2514,8000000.0,17092453.0,100.0,5.47,582.0,1992-08-28,3.7559,False,unknown,en,Paramount Pictures|Columbus Circle Films
2515,900000.0,6980986.0,92.0,4.737,266.0,1992-01-29,0.8811,False,unknown,en,Fifth Avenue Entertainment|Corn Cobb Productions|Dimension Films
2516,,,90.0,4.72,220.0,1995-09-12,0.9629,False,unknown,en,Trans Atlantic Entertainment|Park Avenue Productions|Force Majeure Productions|Illustra Films|Dimension Films
2517,9700000.0,21200000.0,110.0,6.9,2130.0,1983-12-09,3.7743,False,http://www.theofficialjohncarpenter.com/christine/,en,Columbia Pictures|Polar Film
2518,8100000.0,21095683.0,106.0,6.0,223.0,1982-07-30,2.3814,False,unknown,en,The Ladd Company|Brian Grazer Productions
2519,200000.0,,75.0,6.767,574.0,1959-01-01,1.1566,False,unknown,en,William Castle Productions|Allied Artists Pictures
2520,10000000.0,100489151.0,137.0,6.5,424.0,1970-03-25,1.8513,False,unknown,en,Ross Hunter Productions
2521,3000000.0,102985152.0,107.0,5.725,282.0,1974-10-18,4.3155,False,unknown,en,Universal Pictures
2522,6000000.0,91100000.0,114.0,5.6,313.0,1977-03-11,4.86,False,unknown,en,Universal Pictures|Jennings Lang Productions
2523,9000000.0,8200000.0,119.0,6.0,149.0,1977-06-10,4.644,False,unknown,en,Universal Pictures|Jennings Lang Productions
